stop_name;direction_id;ligne;stop_id;stop_id_gtfs;stop_name_gtfs;jaccard;distance
RUEIL GARE;1;367;359;StopPoint:59:4024953;RUEILMALMAISON RER;0.174971353;70.80614539
CLAUDE MONET;1;367;165;StopPoint:59:4024971;CLAUDE MONET;0;26.83973547
LAVOISIER;1;367;167;StopPoint:59:4024973;LAVOISIER;0;15.38297407
PARC DE LILE;1;367;168;StopPoint:59:4024944;PARC DE LILE;0;22.50027859
LES GUILLERAIES;1;367;169;StopPoint:59:4024975;LES GUILLERAIES;0;70.96199561
PAUL LESCOP;1;367;170;StopPoint:59:4024940;PAUL LESCOP;0;46.64269927
ERNEST RENAN;1;367;171;StopPoint:59:4024938;ERNEST RENAN;0;9.486597694
PAUL BERT;1;367;1097;StopPoint:59:7069320;PAUL BERT;0;13.58976768
SAINTECLAIRE DEVILLE;1;367;166;StopPoint:59:4024948;SAINTECLAIRE DEVILLE;0;11.96109876
JULES QUENTIN;1;367;172;StopPoint:59:4024380;JULES QUENTIN;0;13.97575356
NANTERRE VILLERER;1;367;173;StopPoint:59:4024979;NANTERREVILLE RER;0;126.9731957
FRANCOIS HANRIOT;1;367;1330;NA;NA;NA;NA
LES SAULES;1;367;178;StopPoint:59:4023620;LES SAULES;0;21.7636589
GOUNOD;1;367;1098;StopPoint:59:7069322;GOUNOD;0;119.6465827
PASCAL;1;367;1099;StopPoint:59:4024930;PASCAL;0;30.80578294
SOUFFLOT;1;367;1100;StopPoint:59:4024366;SOUFFLOT;0;49.6322089
NANTERREUNIVERSITE RER;1;367;1101;StopPoint:59:6456030;NANTERRE  UNIVERSITE RER;0.024964388;28.3188258
NOEL PONS;1;367;1102;StopPoint:59:4024924;NOEL PONS;0;16.2891846
PONT DES FONDRIERES;1;367;1103;StopPoint:59:4024922;PONT DES FONDRIERES;0;80.36747798
DEQUEANT;1;367;1104;StopPoint:59:4024920;DEQUEANT;0;59.86271007
LES PAQUERETTES;1;367;1105;StopPoint:59:4024918;LES PAQUERETTES;0;10.63562879
LES PEUPLIERS;1;367;1106;StopPoint:59:4024914;LES PEUPLIERS;0;14.44102769
RUE DES HAUTES PATURES;1;367;1107;StopPoint:59:4024912;RUE DES HAUTES PATURES N0 11;0.060447649;20.27340596
PERIPARC;1;367;1108;StopPoint:59:4024910;PERIPARC;0;42.38454896
HAUTES PATURES;1;367;1109;StopPoint:59:4024908;HAUTES PATURES;0;46.91080067
VICTOR BASCH;0;378;19;StopPoint:59:6456035;VICTOR BASCH;0;29.65067563
COLBERT;0;378;20;StopPoint:59:4023627;COLBERT;0;24.21796062
ECOLES DU PETIT COLOMBES;0;378;21;StopPoint:59:6456037;ECOLES DU PETIT COLOMBES;0;15.59573147
EGALITE;0;378;22;StopPoint:59:6456038;EGALITE;0;13.59819976
CIMETIERE;0;378;23;StopPoint:59:6456039;CIMETIERE DE COLOMBES;0.150955486;40.36074367
EGLISE DE COLOMBES;0;378;24;StopPoint:59:4023635;EGLISE DE COLOMBES;0;38.47829191
MAIRIE DE COLOMBES;0;378;25;StopPoint:59:4274237;MAIRIE DE COLOMBES;0;55.38668615
RHIN ET DANUBE;0;378;26;StopPoint:59:4274239;RHIN ET DANUBE;0;5.541452145
GARE DE COLOMBES;0;378;27;StopPoint:59:4274241;GARE DE COLOMBES;0;44.77757948
BEAUSEJOUR;0;378;28;StopPoint:59:4023643;BEAUSEJOUR;0;44.71980891
GRAMME;0;378;29;StopPoint:59:4023645;GRAMME;0;15.29289002
QUATRE ROUTES;0;378;30;StopPoint:59:4023647;QUATRE ROUTES;0;251.130151
FREYCINET;0;378;31;NA;NA;NA;NA
ABBE LEMIRE;0;378;32;NA;NA;NA;NA
NANTERREVILLERER;0;378;120;StopPoint:59:4024979;NANTERREVILLE RER;0.011173535;84.68069668
JULES QUENTIN;0;378;121;StopPoint:59:4023609;JULES QUENTIN;0;12.70106224
NANTERREVILLERERFAIDHERBE;0;378;122;StopPoint:59:5150745;NANTERRE  VILLE RER  FAIDHERBE;0.12334812;33.8578711
HOCHE;0;378;123;StopPoint:59:4023611;HOCHE;0;71.54759775
JEAN BAILLET;0;378;124;StopPoint:59:4023613;JEAN BAILLET;0;13.56420166
UNIVERSITE PARIS 10;0;378;125;StopPoint:59:4023615;UNIVERSITE PARIS 10;0;56.90824472
PONT DE ROUEN;0;378;126;StopPoint:59:4023617;PONT DE ROUEN;0;76.51292431
LES SAULES;0;378;127;StopPoint:59:4023619;LES SAULES;0;59.01605977
LES ORMES;0;378;128;StopPoint:59:4023621;LES ORMES;0;24.87396326
HOPITAL DE NANTERRE;0;378;129;StopPoint:59:4023623;HOPITAL DE NANTERRE;0;14.65067186
ASNIERESLES COURTILLES;1;378;56;StopPoint:59:4023652;LES COURTILLES;NA;NA
ABBE LEMIRE;1;378;57;StopPoint:59:4023653;LES COURTILLES;0.438048513;83.44851396
FREYCINET;1;378;58;StopPoint:59:4023649;FREYCINET;0;34.52245682
QUATRE ROUTESLA REDOUTE;1;378;59;StopPoint:59:4023654;QUATRE ROUTES  LA REDOUTE;0.026613387;127.3353143
GRAMME;1;378;60;StopPoint:59:4023646;GRAMME;0;62.0203406
BEAUSEJOUR;1;378;61;StopPoint:59:4023644;BEAUSEJOUR;0;37.66655966
GARE DE COLOMBES;1;378;62;StopPoint:59:4274242;GARE DE COLOMBES;0;1.215861026
RHIN ET DANUBE;1;378;63;StopPoint:59:4023640;RHIN ET DANUBE;0;13.19238496
MAIRIE DE COLOMBES;1;378;64;StopPoint:59:4274238;MAIRIE DE COLOMBES;0;55.11627653
EGLISE DE COLOMBES;1;378;65;StopPoint:59:4274236;EGLISE DE COLOMBES;0;26.98125542
CIMETIERE;1;378;66;StopPoint:59:4023634;CIMETIERE DE COLOMBES;0.150955486;29.82124035
EGALITE;1;378;67;StopPoint:59:4023632;EGALITE;0;27.86590434
ECOLES DU PETIT COLOMBES;1;378;68;StopPoint:59:4023630;ECOLES DU PETIT COLOMBES;0;33.15987346
COLBERT;1;378;69;StopPoint:59:4023628;COLBERT;0;17.39138546
VICTOR BASCH;1;378;70;StopPoint:59:4023626;VICTOR BASCH;0;27.33899504
HOPITAL DE NANTERRE;1;378;130;StopPoint:59:4023624;HOPITAL DE NANTERRE;0;58.15423058
LES ORMES;1;378;131;StopPoint:59:4023622;LES ORMES;0;54.10448407
LES SAULES;1;378;132;StopPoint:59:4023620;LES SAULES;0;37.22410331
LES GRANDS PRES;1;378;133;StopPoint:59:4023655;LES GRANDS PRES;0;40.4365853
PONT DE ROUEN;1;378;134;StopPoint:59:4023618;PONT DE ROUEN;0;22.79861282
UNIVERSITE PARIS 10;1;378;135;StopPoint:59:4023616;UNIVERSITE PARIS 10;0;127.1913606
JEAN BAILLET;1;378;136;StopPoint:59:4023614;JEAN BAILLET;0;57.09513945
HOCHE;1;378;137;StopPoint:59:4023612;HOCHE;0;28.34639094
NANTERREVILLE RERFAIDHERBE;1;378;138;StopPoint:59:4023608;NANTERREVILLE RER;0.040364928;130.0638317
RHIN ET DANUBE;0;52;142;StopPoint:59:4687379;RHIN ET DANUBEMETRO;0.065801267;30.1390052
OPERA;0;52;87;StopPoint:59:4008202;OPERA;0;13.20187223
OPERA PAIX;0;52;90;StopPoint:59:4008204;OPERA;0.163339973;47.98489308
CAPUCINESCAUMARTIN;0;52;44;StopPoint:59:3811233;CAPUCINES  CAUMARTIN;0.051316702;28.30156611
MADELEINEVIGNON;0;52;45;StopPoint:59:3811234;MADELEINE  VIGNON;0.062563133;41.4249813
MADELEINE;0;52;46;StopPoint:59:4008207;MADELEINE;0;25.46429571
CONCORDE;0;52;47;StopPoint:59:4008208;CONCORDE;0;21.13837034
GRAND PALAIS;0;52;49;StopPoint:59:4008209;GRAND PALAIS;0;23.75790143
RONDPOINT DES CHAMPS ELYSEES;0;52;48;StopPoint:59:4008210;RONDPOINT DES CHAMPSELYSEES;0.007104222;24.90443477
MATIGNONSAINTHONORE;0;52;50;StopPoint:59:3893473;MATIGNON  SAINTHONORE;0.043499285;70.88975422
LA BOETIEPERCIER;0;52;51;StopPoint:59:4008213;LA BOETIE  PERCIER;0.04967111;25.07013727
SAINTPHILIPPE DU ROULE;0;52;52;StopPoint:59:3893406;SAINTPHILIPPEDUROULE;0.048810269;25.04212676
HAUSSMANNCOURCELLES;0;52;53;StopPoint:59:3749696;HAUSSMANN  COURCELLES;0.050032093;49.10847799
LES VIGNESBOULAINVILLIERS;0;52;68;StopPoint:59:4008241;LES VIGNES  BOULAINVILLIERS RER;0.071024246;32.65336404
ASSOMPTIONRADIO FRANCE;0;52;69;StopPoint:59:4008242;ASSOMPTION  RADIO FRANCE;0.039841283;29.70057068
LEOPOLD II;0;52;70;StopPoint:59:4008243;LEOPOLD II;0;26.75321849
GEORGE SANDLA FONTAINE;0;52;71;StopPoint:59:4008244;GEORGE SAND  LA FONTAINE;0.031996134;10.92134418
MOZARTLA FONTAINE;0;52;72;StopPoint:59:4008245;MOZART  LA FONTAINE;0.053628108;13.490144
MICHEL ANGEAUTEUIL;0;52;73;StopPoint:59:4008246;MICHELANGE  AUTEUIL;0.013936397;16.92785826
GARE DAUTEUIL;0;52;74;StopPoint:59:4008248;GARE DAUTEUIL;0;2.611031084
ETOILEVICTOR HUGO;0;52;57;StopPoint:59:4008224;CHARLES DE GAULLE  ETOILE  VICTOR HUGO;0.213959937;16.99409349
VICTOR HUGOPAUL VALERY;0;52;58;StopPoint:59:4008226;VICTOR HUGO  PAUL VALERY;0.037749551;32.87439728
VICTOR HUGOPOINCARE;0;52;59;StopPoint:59:4008228;VICTOR HUGO  POINCARE;0.050924441;8.891482473
BUGEAUD;0;52;62;StopPoint:59:4008230;BUGEAUD;0;13.62547257
PLACE JEAN MONNET;0;52;63;StopPoint:59:4008231;PLACE JEAN MONNET;0;31.40555787
LYCEE JANSON DE SAILLY;0;52;65;StopPoint:59:4008233;LYCEE JANSON DE SAILLY;0;22.5414518
POMPEMAIRIE DU XVIEME;0;52;64;StopPoint:59:4008235;POMPE  MAIRIE DU 16EME;0.083675742;7.33909131
NICOLOJEAN RICHEPIN;0;52;66;StopPoint:59:4008237;NICOLO  JEAN RICHEPIN;0.044220991;11.71505452
LA MUETTEBOULAINVILLIERS;0;52;67;StopPoint:59:4008239;LA MUETTE  BOULAINVILLIERS RER;0.0794335;6.003905398
PORTE DAUTEUIL;0;52;101;StopPoint:59:4008250;PORTE DAUTEUIL;0;11.53186122
PORTE MOLITOR;0;52;75;StopPoint:59:4008252;PORTE MOLITOR;0;9.181743156
LA TOURELLE;0;52;76;StopPoint:59:4008254;LA TOURELLE;0;19.09181243
DENFERTROCHEREAU;0;52;77;StopPoint:59:4008256;DENFERT ROCHEREAU;0.014389239;12.68588245
RUE DE LEST;0;52;78;StopPoint:59:4008258;RUE DE LEST;0;15.56092578
JEAN JAURES;0;52;79;StopPoint:59:4008260;JEAN JAURESMETRO;0.083301503;22.83057662
RUE DE BILLANCOURT;0;52;80;StopPoint:59:4008261;RUE DE BILLANCOURT;0;25.26844894
RUE DE SILLY;0;52;82;StopPoint:59:4008263;RUE DE SILLY;0;16.82902807
PONT DE ST CLOUDALBERT KAHN;0;52;84;StopPoint:59:4008265;PONT DE SAINTCLOUD  ALBERT KAHN;0.018860939;16.36886082
FRIEDLANDHAUSSMANN;0;52;54;StopPoint:59:4008218;FRIEDLAND  HAUSSMANN;0.054094697;67.28675298
BALZAC;0;52;55;StopPoint:59:4008220;BALZAC;0;63.54156594
ETOILEFRIEDLAND;0;52;56;StopPoint:59:4008222;CHARLES DE GAULLE  ETOILE  FRIEDLAND;0.212720378;14.02737367
PARC DE SAINTCLOUD;1;52;21;StopPoint:59:4008266;PARC DE SAINTCLOUD;0;46.6520694
LA COLLINE;1;52;2;StopPoint:59:7069342;LA COLLINE;0;32.89347459
PONT DE SAINTCLOUDRIVE GAUCHE;1;52;3;StopPoint:59:7069343;PONT DE SAINTCLOUD  RIVE GAUCHE;0.023343845;11.60140891
RHIN ET DANUBEMETRO;1;52;4;StopPoint:59:4015831;PONT DE SAINTCLOUD  ALBERT KAHN;0.186642409;14.76031887
RUE DE SILLY;1;52;6;StopPoint:59:4008264;RUE DE SILLY;0;16.69131608
RUE DE BILLANCOURT;1;52;7;StopPoint:59:4008262;RUE DE BILLANCOURT;0;6.544391356
JEAN JAURES;1;52;8;StopPoint:59:4008272;JEAN JAURES;0;23.50684942
RUE DE LEST;1;52;10;StopPoint:59:4008259;RUE DE LEST;0;18.67864945
DENFERTROCHEREAU;1;52;9;StopPoint:59:4008257;DENFERT ROCHEREAU;0.014389239;8.016290965
LA TOURELLE;1;52;11;StopPoint:59:4008255;LA TOURELLE;0;24.86074193
PORTE MOLITOR;1;52;12;StopPoint:59:4008253;PORTE MOLITOR;0;14.18695167
PORTE DAUTEUIL;1;52;13;StopPoint:59:4008251;PORTE DAUTEUIL;0;47.77855794
GARE DAUTEUIL;1;52;14;StopPoint:59:4008249;GARE DAUTEUIL;0;16.49495129
MICHEL ANGEAUTEUIL;1;52;15;StopPoint:59:4008247;MICHELANGE  AUTEUIL;0.013936397;51.14850922
EGLISE DAUTEUIL;1;52;16;StopPoint:59:4008273;EGLISE DAUTEUIL;0;6.602815591
PERRICHONT;1;52;17;StopPoint:59:4008274;PERRICHONT;0;110.4932919
LA FONTAINERADIO FRANCE;1;52;18;StopPoint:59:4008275;LA FONTAINE  RADIO FRANCE;0.028863578;26.53613891
RODIN;1;52;19;StopPoint:59:4008276;RODIN;0;10.58549119
RANELAGH;1;52;20;StopPoint:59:4008277;RANELAGH;0;6.808902724
LA MUETTEBOULAINVILLIERS;1;52;22;StopPoint:59:4008240;LA MUETTE  BOULAINVILLIERS RER;0.0794335;17.14356967
POMPEMAIRIE DU XVIEME;1;52;24;StopPoint:59:4008236;POMPE  MAIRIE DU 16EME;0.083675742;36.38152783
LYCEE JANSON DE SAILLY;1;52;40;StopPoint:59:4008234;LYCEE JANSON DE SAILLY;0;18.91639034
PLACE JEAN MONNET;1;52;39;StopPoint:59:4008232;PLACE JEAN MONNET;0;33.89862143
VICTOR HUGOPOINCARE;1;52;38;StopPoint:59:4008229;VICTOR HUGO  POINCARE;0.050924441;18.49957933
VICTOR HUGOPAUL VALERY;1;52;37;StopPoint:59:4008227;VICTOR HUGO  PAUL VALERY;0.037749551;14.64182577
ETOILEVICTOR HUGO;1;52;36;StopPoint:59:4008225;CHARLES DE GAULLE  ETOILE  VICTOR HUGO;0.213959937;29.3085925
ETOILEFRIEDLAND;1;52;35;StopPoint:59:4008223;CHARLES DE GAULLE  ETOILE  FRIEDLAND;0.212720378;36.33188177
BALZAC;1;52;33;StopPoint:59:4008221;BALZAC;0;23.52180421
FRIEDLANDHAUSSMANN;1;52;34;StopPoint:59:4008219;FRIEDLAND  HAUSSMANN;0.054094697;12.90562361
HAUSSMANNCOURCELLES;1;52;32;StopPoint:59:3893403;HAUSSMANN  COURCELLES;0.050032093;10.73232086
SAINTPHILIPPE DU ROULE;1;52;31;StopPoint:59:4008215;SAINTPHILIPPEDUROULE;0.048810269;3.802382484
MATIGNONSAINTHONORE;1;52;30;StopPoint:59:4008212;MATIGNON  SAINTHONORE;0.043499285;13.41409906
BEAUVAU;1;52;29;StopPoint:59:4008278;BEAUVAU;0;14.05092928
DAGUESSEAU;1;52;28;StopPoint:59:4008279;DAGUESSEAU;0;110.4640213
BOISSY DANGLAS;1;52;27;StopPoint:59:4008280;BOISSY DANGLAS;0;11.61136071
MADELEINE;1;52;26;StopPoint:59:3811284;MADELEINE;0;12.23835462
CAPUCINESCAUMARTIN;1;52;25;StopPoint:59:3811285;CAPUCINES  CAUMARTIN;0.051316702;97.65537721
OPERA PAIX;1;52;43;StopPoint:59:4008283;OPERA RUE DE LA PAIX;0.151331575;11.74494884
NICOLOJEAN RICHEPIN;1;52;143;StopPoint:59:4008238;NICOLO  JEAN RICHEPIN;0.044220991;43.60451873
RHIN ET DANUBE;1;52;5;StopPoint:59:4008271;RHIN ET DANUBEMETRO;0.065801267;44.4274013
PLACE DE LA BOULEGAMBETTA;0;563;1145;StopPoint:59:4025378;PLACE DE LA BOULE  GAMBETTA;0.02150376;8.992299355
OMBRAIES;0;563;1146;StopPoint:59:6578344;OMBRAIES;0;65.62120299
DOCTEUR CHARCOT;0;563;1147;StopPoint:59:4109832;DOCTEUR CHARCOT;0;10.42763746
LES GIBETS;0;563;1148;StopPoint:59:4109834;LES GIBETS;0;48.89018149
DANTONGAMBETTA;0;563;1149;StopPoint:59:4109836;DANTON  GAMBETTA;0.064585653;16.53907864
FABRE DEGLANTINES;0;563;1150;StopPoint:59:4024579;FABRE DEGLANTINE;0.018693237;16.62050244
VOLTAIRE;0;563;1151;StopPoint:59:4109840;VOLTAIRE;0;8.464876606
LE BRIX;0;563;1152;StopPoint:59:4109842;LE BRIX;0;49.5018079
LES GODARDES;0;563;1153;StopPoint:59:5761361;LES GODARDES;0;27.40032685
PLACE DU 8 MAI 1945;0;563;1154;StopPoint:59:4109852;PLACE DU 8 MAI 1945;0;25.16291092
BUFFON;0;563;1155;StopPoint:59:4109854;BUFFON;0;33.77585942
AVENUE DES LANDES;0;563;1156;StopPoint:59:4109856;AVENUE DES LANDES;0;27.83843988
WASHINGTON;0;563;1157;StopPoint:59:4109857;WASHINGTON;0;11.12112704
WORTH;0;563;1158;StopPoint:59:4109859;WORTH;0;2.027760584
HOPITAL FOCH;0;563;1159;StopPoint:59:4109860;HOPITAL FOCH;0;16.0045929
LA PAIX;0;563;1161;StopPoint:59:4109846;LA PAIX;0;3.079942501
RACINE;0;563;1162;StopPoint:59:4109848;RACINE;0;12.81412511
LA CHAPELLE;0;563;1163;StopPoint:59:4109850;LA CHAPELLE;0;14.46263784
SURESNESDE GAULLE;1;563;1164;StopPoint:59:4109861;SURESNES DE GAULLE;0.011667578;27.60743124
GARE DE SURESNES;1;563;1165;StopPoint:59:4109863;GARE DE SURESNES  MONT VALERIEN;0.079926822;12.65720613
WASHINGTON;1;563;1166;StopPoint:59:4109858;WASHINGTON;0;7.639319433
MONT VALERIEN;1;563;1167;StopPoint:59:4109864;MONT VALERIEN;0;46.73500095
BUFFON;1;563;1168;StopPoint:59:4109855;BUFFON;0;48.82637414
PLACE DU 8 MAI 1945;1;563;1169;StopPoint:59:4109853;PLACE DU 8 MAI 1945;0;29.39577376
LES GODARDES;1;563;1170;StopPoint:59:4109845;LES GODARDES;0;38.45537211
LE BRIX;1;563;1171;StopPoint:59:4109843;LE BRIX;0;29.65462021
VOLTAIRE;1;563;1172;StopPoint:59:4024576;VOLTAIRE;0;15.90049728
FABRE DEGLANTINES;1;563;1173;StopPoint:59:4024578;FABRE DEGLANTINE;0.018693237;6.615581247
DANTONGAMBETTA;1;563;1174;StopPoint:59:4109837;DANTON  GAMBETTA;0.064585653;11.59735783
LES GIBETS;1;563;1175;StopPoint:59:4109835;LES GIBETS;0;47.69236997
DOCTEUR CHARCOT;1;563;1176;StopPoint:59:4109833;DOCTEUR CHARCOT;0;7.497821749
ECOLE JULES FERRY;1;563;1177;StopPoint:59:4109865;ECOLE JULES FERRY;0;24.70718856
LA CHAPELLE;1;563;1179;StopPoint:59:4109851;LA CHAPELLE;0;15.39519527
RACINE;1;563;1180;StopPoint:59:4109849;RACINE;0;21.66631811
LA PAIX;1;563;1181;StopPoint:59:4109847;LA PAIX;0;19.68122018
COLLEGE LA MALMAISON;0;564;3660;StopPoint:59:4025328;COLLEGE LA MALMAISON;0;24.95564622
PLACE OSIRIS;0;564;3661;StopPoint:59:4025314;PLACE OSIRIS;0;189.7157218
BOIS PREAU;0;564;3662;StopPoint:59:4025315;BOIS PREAU;0;51.99688928
EGLISE DE RUEIL;0;564;3663;StopPoint:59:4025316;EGLISE DE RUEIL;0;32.6204604
PLACE RICHELIEU;0;564;3664;StopPoint:59:4025317;PLACE RICHELIEU;0;18.88448233
GEORGE SAND;0;564;3665;StopPoint:59:4025318;GEORGE SAND;0;39.16528431
TUCK STELL;0;564;3666;StopPoint:59:4025327;TUCK STELL;0;72.49074321
BRETAGNE;0;564;3667;StopPoint:59:4025326;BRETAGNE;0;144.0200143
BOIS SAINTPERE;0;564;3668;StopPoint:59:4025325;BOIS SAINTPERE;0;11.04942565
BERGERIE;0;564;3669;StopPoint:59:4025324;BERGERIE;0;62.75557943
LES PINCEVINS;1;564;3671;StopPoint:59:4025323;LES PINCEVINS;NA;NA
BERGERIE;1;564;3672;StopPoint:59:4025322;BERGERIE;NA;NA
BOIS SAINTPERE;1;564;3673;StopPoint:59:4025321;BOIS SAINTPERE;NA;NA
BRETAGNE;1;564;3674;StopPoint:59:4025320;BRETAGNE;NA;NA
TUCK STELL;1;564;3675;StopPoint:59:4025319;TUCK STELL;NA;NA
MAIRIE DE RUEIL;0;565;3692;StopPoint:59:4025038;MAIRIE DE RUEIL;0;2.621172243
EGLISE DE RUEIL;0;565;3693;StopPoint:59:4025047;EGLISE DE RUEIL;0;4.095138855
PLACE RICHELIEU;0;565;3694;StopPoint:59:4025035;PLACE RICHELIEU;0;34.2397633
ZURICH;0;565;3695;StopPoint:59:4025033;ZURICH;0;13.78547755
PLACE BESCHE;0;565;3696;StopPoint:59:4025336;PLACE BESCHE;0;19.58517197
FOND LOUVET;0;565;3697;StopPoint:59:4025338;FOND LOUVET;0;18.79926332
PRIMEVERES;0;565;3698;StopPoint:59:4025339;PRIMEVERES;0;57.6015546
19-ene;0;565;3699;StopPoint:59:4025341;19 JANVIER;0.402385695;11.979374
FOUILLEUSE;0;565;3700;StopPoint:59:4024004;FOUILLEUSE;0;23.81105321
DUMOURIEZ;0;565;3701;StopPoint:59:4025345;DUMOURIEZ;0;54.58171461
HENRI REGNAULT;0;565;3702;StopPoint:59:4025014;HENRI REGNAULT;0;29.18200517
PLACE DE BUZENVAL;0;565;3703;StopPoint:59:4025348;PLACE DE BUZENVAL;0;14.50414099
EGLISE DE BUZENVAL;1;565;3705;StopPoint:59:4025349;EGLISE DE BUZENVAL;0;8.19848449
DUMOURIEZ;1;565;3706;StopPoint:59:4025346;DUMOURIEZ;0;47.07197645
FOUILLEUSE;1;565;3707;StopPoint:59:4024003;FOUILLEUSE;0;33.6499243
19-ene;1;565;3708;StopPoint:59:4025342;19 JANVIER;0.402385695;13.40736573
PRIMEVERES;1;565;3709;StopPoint:59:4025340;PRIMEVERES;0;21.05810712
PLACE BESCHE;1;565;3710;StopPoint:59:4025030;PLACE BESCHE;0;14.80424118
ZURICH;1;565;3711;StopPoint:59:4025032;ZURICH;0;35.40324378
PLACE RICHELIEU;1;565;3712;StopPoint:59:4025034;PLACE RICHELIEU;0;16.74145863
HOPITAL STELL;1;565;3713;StopPoint:59:4025036;HOPITAL STELL;0;85.64058632
LAMBALLEANKARA;0;72;148;StopPoint:59:5727649;LAMBALLE  ANKARA;0.046537411;127.5742736
RHIN ET DANUBE;0;72;213;StopPoint:59:5727688;RHIN ET DANUBE;0;22.38680558
HOTEL DE VILLE;0;72;146;StopPoint:59:4770183;HOTEL DE VILLE;0;14.52259452
CHATELET;0;72;92;StopPoint:59:5727628;CHATELET;0;20.76318354
RIVOLIPONT NEUF;0;72;100;StopPoint:59:5727629;RIVOLI  PONT NEUF;0.067992967;12.60781327
LOUVRERIVOLI;0;72;109;StopPoint:59:5727630;LOUVRE  RIVOLI;0.080133789;13.30822228
PALAIS ROYALMUSEE DU LOUVRE;0;72;116;StopPoint:59:5727631;PALAIS ROYAL  MUSEE DU LOUVRE;0.021940512;33.88522397
PYRAMIDESTUILERIES;0;72;124;StopPoint:59:5727632;PYRAMIDES  TUILERIES;0.054094697;16.41891373
CASTIGLIONE;0;72;132;StopPoint:59:5727633;CASTIGLIONE;0;16.5255346
CONCORDE;0;72;153;StopPoint:59:3811236;CONCORDE;0;10.84589563
COURS DE LA REINECHEVAUX DE MARLY;0;72;79;StopPoint:59:5727635;COURS LA REINE  CHEVAUX DE MARLY;0.016201844;84.70648232
GRAND PALAIS;0;72;45;StopPoint:59:5727636;GRAND PALAIS;0;27.70973614
PALAIS DE LA DECOUVERTE;0;72;91;StopPoint:59:5727638;PALAIS DE LA DECOUVERTE;0;31.99518343
ALMAMARCEAU;0;72;99;StopPoint:59:5727640;ALMA  MARCEAU;0.071523309;21.57785907
MUSEE DART MODERNEPALAIS DE TOKYO;0;72;108;StopPoint:59:5727642;MUSEE DART MODERNE  PALAIS DE TOKYO;0.014961945;72.25975391
PONT DIENA;0;72;115;StopPoint:59:5727644;PONT DIENA;0;13.60647584
LE NOTRE;0;72;131;StopPoint:59:5727646;LE NOTRE;0;18.0609915
PONT DE BIRHAKEIM;0;72;123;StopPoint:59:5727647;PONT DE BIRHAKEIM;0;20.97420943
RADIO FRANCE;0;72;145;StopPoint:59:5727652;RADIO FRANCE;0;35.22338473
RADIO FRANCEPONT DE GRENELLE;0;72;152;StopPoint:59:5727659;RADIO FRANCE  PONT DE GRENELLE;0.019713837;33.10940965
DEGAS;0;72;78;StopPoint:59:5727664;DEGAS;0;40.88398717
PONT MIRABEAU;0;72;85;StopPoint:59:5727666;PONT MIRABEAU;0;15.32698468
WILHEM;0;72;98;StopPoint:59:5727668;WILHEM;0;79.12725203
VICTORIEN SARDOU;0;72;57;StopPoint:59:5727670;VICTORIEN SARDOU;0;24.67289512
VERSAILLESEXELMANS;0;72;107;StopPoint:59:5727672;VERSAILLES  EXELMANS;0.042572892;12.55588914
VERSAILLESCHARDON LAGACH;0;72;114;StopPoint:59:3813161;VERSAILLES  CHARDON LAGACHE;0.036770717;95.58061254
PORTE DE SAINT CLOUDMURAT;0;72;130;StopPoint:59:5727676;PORTE DE SAINTCLOUD  MURAT;0.007315387;9.336682382
PORTE DE SAINTCLOUD;0;72;156;StopPoint:59:5727678;PORTE DE SAINTCLOUD;0;49.12685103
LA TOURELLE;0;72;137;StopPoint:59:5727680;LA TOURELLE;0;25.85214813
VICTOR HUGO;0;72;144;StopPoint:59:5727682;VICTOR HUGO;0;15.16727912
ROUTE DE LA REINEJEAN JAURES;0;72;151;StopPoint:59:5727684;ROUTE DE LA REINE  JEAN JAURES;0.015268072;22.03915523
ANCIENNE MAIRIE;0;72;76;StopPoint:59:5727686;ANCIENNE MAIRIE DE BOULOGNEBILLANCOURT;0.143013285;21.21724806
PONT DE ST CLOUDALBERT KAHN;0;72;84;StopPoint:59:4008265;PONT DE SAINTCLOUD  ALBERT KAHN;0.018860939;15.08814654
PARC DE SAINTCLOUD;1;72;155;StopPoint:59:5727691;PARC DE SAINTCLOUD;0;31.74892862
LA COLLINE;1;72;95;StopPoint:59:7069342;LA COLLINE;0;32.89347459
PONT DE SAINTCLOUDRIVE GAUCHE;1;72;104;StopPoint:59:7069343;PONT DE SAINTCLOUD  RIVE GAUCHE;0.023343845;22.9115886
RHIN ET DANUBEMETRO;1;72;112;StopPoint:59:4015831;PONT DE SAINTCLOUD  ALBERT KAHN;0.186642409;23.89095999
RHIN ET DANUBE;1;72;119;StopPoint:59:5727689;RHIN ET DANUBE;0;19.61757373
ANCIENNE MAIRIE;1;72;127;StopPoint:59:5727687;ANCIENNE MAIRIE DE BOULOGNEBILLANCOURT;0.143013285;36.63852013
ROUTE DE LA REINEJEAN JAURES;1;72;135;StopPoint:59:5727685;ROUTE DE LA REINE  JEAN JAURES;0.015268072;17.04011416
VICTOR HUGO;1;72;142;StopPoint:59:5727683;VICTOR HUGO;0;20.67541787
LA TOURELLE;1;72;149;StopPoint:59:5727681;LA TOURELLE;0;11.80436418
PORTE DE SAINTCLOUD;1;72;97;StopPoint:59:5727679;PORTE DE SAINTCLOUD;0;6.609186725
PORTE DE SAINT CLOUDMURAT;1;72;82;StopPoint:59:5727677;PORTE DE SAINTCLOUD  MURAT;0.007315387;29.61128553
